reseau,agence,agence_ville,agence_cp,ville_cible,cp_cible,population,distance_km
AgenceAuto,palaiseau,Palaiseau,91120,Vert-le-Grand,91810,2444,16.7
AgenceAuto,palaiseau,Palaiseau,91120,Maisons-Alfort,94700,56799,16.7
AgenceAuto,palaiseau,Palaiseau,91120,Marolles-en-Hurepoix,91630,5708,16.8
AgenceAuto,palaiseau,Palaiseau,91120,Breuillet,91650,9157,17.1
AgenceAuto,palaiseau,Palaiseau,91120,Yerres,91330,27906,17.3
AgenceAuto,palaiseau,Palaiseau,91120,Saint-Cyr-l'École,78210,21268,17.5
AgenceAuto,palaiseau,Palaiseau,91120,Saint-Yon,91650,923,17.5
AgenceAuto,palaiseau,Palaiseau,91120,Paris,75001,2103778,17.6
AgenceAuto,palaiseau,Palaiseau,91120,Avrainville,91630,1052,17.6
AgenceAuto,palaiseau,Palaiseau,91120,La Celle-Saint-Cloud,78170,20460,17.7
AgenceAuto,palaiseau,Palaiseau,91120,Limeil-Brévannes,94450,27406,17.7
AgenceAuto,palaiseau,Palaiseau,91120,Pecqueuse,91470,580,17.8
AgenceAuto,palaiseau,Palaiseau,91120,Suresnes,92150,48956,17.8
AgenceAuto,palaiseau,Palaiseau,91120,Saint-Maurice,94410,14506,17.9
AgenceAuto,palaiseau,Palaiseau,91120,Boissy-sous-Saint-Yon,91790,3882,18.1
AgenceAuto,palaiseau,Palaiseau,91120,Lisses,91090,7373,18.1
AgenceAuto,palaiseau,Palaiseau,91120,Choisel,78460,540,18.2
AgenceAuto,palaiseau,Palaiseau,91120,Étiolles,91450,3105,18.2
AgenceAuto,palaiseau,Palaiseau,91120,Saint-Maurice-Montcouronne,91530,1543,18.2
AgenceAuto,palaiseau,Palaiseau,91120,Saint-Lambert,78470,447,18.3
AgenceAuto,palaiseau,Palaiseau,91120,Brunoy,91800,25643,18.4
AgenceAuto,palaiseau,Palaiseau,91120,Cheptainville,91630,2204,18.4
AgenceAuto,palaiseau,Palaiseau,91120,Montigny-le-Bretonneux,78180,32465,18.5
AgenceAuto,palaiseau,Palaiseau,91120,Bonneuil-sur-Marne,94380,18270,18.5
AgenceAuto,palaiseau,Palaiseau,91120,Rueil-Malmaison,92500,82874,18.6
AgenceAuto,palaiseau,Palaiseau,91120,Saint-Mandé,94160,21071,18.6
AgenceAuto,palaiseau,Palaiseau,91120,Écharcon,91540,708,18.7
AgenceAuto,palaiseau,Palaiseau,91120,Bougival,78380,9134,18.8
AgenceAuto,palaiseau,Palaiseau,91120,Bailly,78870,3731,18.9
AgenceAuto,palaiseau,Palaiseau,91120,Puteaux,92800,44002,18.9
AgenceAuto,palaiseau,Palaiseau,91120,Saint-Forget,78720,436,19.0
AgenceAuto,palaiseau,Palaiseau,91120,Épinay-sous-Sénart,91860,11611,19.1
AgenceAuto,palaiseau,Palaiseau,91120,Fontenay-le-Fleury,78330,13680,19.2
AgenceAuto,palaiseau,Palaiseau,91120,Breux-Jouy,91650,1285,19.3
AgenceAuto,palaiseau,Palaiseau,91120,Neuilly-sur-Seine,92200,59538,19.3
AgenceAuto,palaiseau,Palaiseau,91120,Bonnelles,78830,2165,19.4
AgenceAuto,palaiseau,Palaiseau,91120,Louveciennes,78430,7990,19.4
AgenceAuto,palaiseau,Palaiseau,91120,Joinville-le-Pont,94340,20525,19.6
AgenceAuto,palaiseau,Palaiseau,91120,Saint-Germain-lès-Corbeil,91250,7469,19.7
AgenceAuto,palaiseau,Palaiseau,91120,Vert-le-Petit,91710,2714,19.7
AgenceAuto,palaiseau,Palaiseau,91120,Angervilliers,91470,1772,19.8
AgenceAuto,palaiseau,Palaiseau,91120,Saint-Maur-des-Fossés,94100,76572,19.8
AgenceAuto,palaiseau,Palaiseau,91120,Corbeil-Essonnes,91100,54471,19.9
AgenceAuto,palaiseau,Palaiseau,91120,Boissy-Saint-Léger,94470,17325,20.0
Simplicicar,pamiers,Varilhes,09120,Varilhes,09120,3487,0.7
Simplicicar,pamiers,Varilhes,09120,Verniolle,09340,2397,2.8
Simplicicar,pamiers,Varilhes,09120,Saint-Jean-du-Falga,09100,2851,3.0
Simplicicar,pamiers,Varilhes,09120,Rieux-de-Pelleport,09120,1253,3.1
Simplicicar,pamiers,Varilhes,09120,Benagues,09100,488,3.2
Simplicicar,pamiers,Varilhes,09120,Saint-Félix-de-Rieutord,09120,468,3.2
Simplicicar,pamiers,Varilhes,09120,Dalou,09120,775,3.7
Simplicicar,pamiers,Varilhes,09120,Coussa,09120,268,4.0
Simplicicar,pamiers,Varilhes,09120,Ségura,09120,199,5.1
Simplicicar,pamiers,Varilhes,09120,Saint-Bauzeil,09120,52,5.3
Simplicicar,pamiers,Varilhes,09120,Saint-Jean-de-Verges,09000,1290,5.4
Simplicicar,pamiers,Varilhes,09120,La Tour-du-Crieu,09100,3230,5.6
Simplicicar,pamiers,Varilhes,09120,Crampagna,09120,980,5.8
Simplicicar,pamiers,Varilhes,09120,Artix,09120,113,6.2
Simplicicar,pamiers,Varilhes,09120,Loubières,09000,359,6.8
Simplicicar,pamiers,Varilhes,09120,Malléon,09120,77,7.1
Simplicicar,pamiers,Varilhes,09120,Arvigna,09100,238,7.2
Simplicicar,pamiers,Varilhes,09120,Gudas,09120,193,7.2
Simplicicar,pamiers,Varilhes,09120,Loubens,09120,267,7.5
Simplicicar,pamiers,Varilhes,09120,Les Pujols,09100,873,7.5
Simplicicar,pamiers,Varilhes,09120,Saint-Victor-Rouzaud,09100,210,7.6
Simplicicar,pamiers,Varilhes,09120,Pamiers,09100,16473,7.7
Simplicicar,pamiers,Varilhes,09120,Les Issards,09100,250,8.2
Simplicicar,pamiers,Varilhes,09120,Vernajoul,09000,701,8.2
Simplicicar,pamiers,Varilhes,09120,Saint-Amadou,09100,283,8.3
Simplicicar,pamiers,Varilhes,09120,Calzan,09120,45,8.7
Simplicicar,pamiers,Varilhes,09120,Arabaux,09000,79,9.0
Simplicicar,pamiers,Varilhes,09120,Ludiès,09100,102,9.0
Simplicicar,pamiers,Varilhes,09120,Baulou,09000,164,9.3
Simplicicar,pamiers,Varilhes,09120,Le Carlaret,09100,295,9.4
Simplicicar,pamiers,Varilhes,09120,Vira,09120,161,9.5
Simplicicar,pamiers,Varilhes,09120,Ventenac,09120,234,9.7
Simplicicar,pamiers,Varilhes,09120,Cazaux,09120,48,10.0
Simplicicar,pamiers,Varilhes,09120,L'Herm,09000,186,10.0
Simplicicar,pamiers,Varilhes,09120,Cos,09000,350,10.3
Simplicicar,pamiers,Varilhes,09120,Foix,09000,9934,10.3
Simplicicar,pamiers,Varilhes,09120,Vals,09500,92,10.3
Simplicicar,pamiers,Varilhes,09120,Rieucros,09500,718,10.5
Simplicicar,pamiers,Varilhes,09120,La Bastide-de-Lordat,09700,330,10.6
Simplicicar,pamiers,Varilhes,09120,Escosse,09100,356,10.8
Simplicicar,pamiers,Varilhes,09120,Pradières,09000,124,11.1
Simplicicar,pamiers,Varilhes,09120,Villeneuve-du-Paréage,09100,739,11.1
Simplicicar,pamiers,Varilhes,09120,Viviès,09500,150,11.2
Simplicicar,pamiers,Varilhes,09120,Madière,09100,283,11.3
Simplicicar,pamiers,Varilhes,09120,Saint-Martin-de-Caralp,09000,379,11.4
Simplicicar,pamiers,Varilhes,09120,Montégut-Plantaurel,09120,311,12.0
Simplicicar,pamiers,Varilhes,09120,Cadarcet,09240,211,12.2
Simplicicar,pamiers,Varilhes,09120,Bézac,09100,485,12.3
Simplicicar,pamiers,Varilhes,09120,Saint-Félix-de-Tournegat,09500,155,12.3
Simplicicar,pamiers,Varilhes,09120,Saint-Pierre-de-Rivière,09000,679,12.4
Simplicicar,pamiers,Varilhes,09120,Teilhet,09500,162,12.5
Simplicicar,pamiers,Varilhes,09120,Trémoulet,09700,102,12.5
Simplicicar,pamiers,Varilhes,09120,Tourtrol,09500,238,13.0
Simplicicar,pamiers,Varilhes,09120,Bonnac,09100,801,13.1
Simplicicar,pamiers,Varilhes,09120,Carla-de-Roquefort,09300,164,13.1
Simplicicar,pamiers,Varilhes,09120,Dun,09600,657,13.2
Simplicicar,pamiers,Varilhes,09120,Montgailhard,09330,1437,13.5
Simplicicar,pamiers,Varilhes,09120,Aigues-Juntes,09240,59,13.7
Simplicicar,pamiers,Varilhes,09120,Ferrières-sur-Ariège,09000,788,13.7
Simplicicar,pamiers,Varilhes,09120,Monesple,09130,26,13.8
Simplicicar,pamiers,Varilhes,09120,Roquefort-les-Cascades,09300,80,13.8
Simplicicar,pamiers,Varilhes,09120,Saint-Michel,09100,92,13.8
Simplicicar,pamiers,Varilhes,09120,Montaut,09700,707,13.9
Simplicicar,pamiers,Varilhes,09120,Soula,09000,168,13.9
Simplicicar,pamiers,Varilhes,09120,Lapenne,09500,119,14.4
Simplicicar,pamiers,Varilhes,09120,Bénac,09000,173,14.6
Simplicicar,pamiers,Varilhes,09120,Lescousse,09100,82,14.6
Simplicicar,pamiers,Varilhes,09120,Le Vernet,09700,682,14.6
Simplicicar,pamiers,Varilhes,09120,Gaudiès,09700,235,14.9
Simplicicar,pamiers,Varilhes,09120,Leychert,09300,114,14.9
Simplicicar,pamiers,Varilhes,09120,Unzent,09100,122,14.9
Simplicicar,pamiers,Varilhes,09120,Coutens,09500,179,15.0
Simplicicar,pamiers,Varilhes,09120,Serres-sur-Arget,09000,819,15.0
Simplicicar,pamiers,Varilhes,09120,Lieurac,09300,181,15.1
Simplicicar,pamiers,Varilhes,09120,Montels,09240,164,15.1
Simplicicar,pamiers,Varilhes,09120,Manses,09500,130,15.2
Simplicicar,pamiers,Varilhes,09120,Prayols,09000,364,15.7
Simplicicar,pamiers,Varilhes,09120,Ganac,09000,759,15.8
Simplicicar,pamiers,Varilhes,09120,Pailhès,09130,511,16.2
Simplicicar,pamiers,Varilhes,09120,Pradettes,09600,43,16.6
Simplicicar,pamiers,Varilhes,09120,Ilhat,09300,122,16.8
Simplicicar,pamiers,Varilhes,09120,Celles,09000,143,16.9
Simplicicar,pamiers,Varilhes,09120,Besset,09500,163,17.0
Simplicicar,pamiers,Varilhes,09120,Saint-Martin-d'Oydes,09100,250,17.0
Simplicicar,pamiers,Varilhes,09120,Suzan,09240,26,17.0
Simplicicar,pamiers,Varilhes,09120,Roquefixade,09300,152,17.2
Simplicicar,pamiers,Varilhes,09120,Brassac,09000,633,17.3
Simplicicar,pamiers,Varilhes,09120,Alzen,09240,262,17.5
Simplicicar,pamiers,Varilhes,09120,Gabre,09290,124,17.5
Simplicicar,pamiers,Varilhes,09120,Limbrassac,09600,117,17.6
Simplicicar,pamiers,Varilhes,09120,La Bastide-de-Sérou,09240,965,17.9
Simplicicar,pamiers,Varilhes,09120,Montoulieu,09000,415,17.9
Simplicicar,pamiers,Varilhes,09120,Saint-Julien-de-Gras-Capou,09500,85,17.9
Simplicicar,pamiers,Varilhes,09120,Sautel,09300,123,18.0
Simplicicar,pamiers,Varilhes,09120,Esplas,09700,104,18.1
Simplicicar,pamiers,Varilhes,09120,Nalzen,09300,110,18.1
Simplicicar,pamiers,Varilhes,09120,Artigat,09130,574,18.2
Simplicicar,pamiers,Varilhes,09120,Burret,09000,44,18.2
Simplicicar,pamiers,Varilhes,09120,Plaigne,11420,119,18.2
Simplicicar,pamiers,Varilhes,09120,Nescus,09240,59,18.4
Simplicicar,pamiers,Varilhes,09120,Saint-Paul-de-Jarrat,09000,1352,18.5
Simplicicar,pamiers,Varilhes,09120,Belpech,11420,1343,18.6
Simplicicar,pamiers,Varilhes,09120,Lanoux,09130,60,18.7
Simplicicar,pamiers,Varilhes,09120,Esclagne,09600,119,18.8
Simplicicar,pamiers,Varilhes,09120,Tabre,09600,351,19.2
Simplicicar,pamiers,Varilhes,09120,La Bastide-de-Bousignac,09500,331,19.3
Simplicicar,pamiers,Varilhes,09120,Brie,09700,207,19.3
Simplicicar,pamiers,Varilhes,09120,Mazères,09270,3852,19.3
Simplicicar,pamiers,Varilhes,09120,Saverdun,09700,4808,19.3
Simplicicar,pamiers,Varilhes,09120,Raissac,09300,43,19.5
Simplicicar,pamiers,Varilhes,09120,Mercus-Garrabet,09400,1238,19.7
Simplicicar,pamiers,Varilhes,09120,Mirepoix,09500,3172,19.7
Simplicicar,pamiers,Varilhes,09120,Villautou,11420,68,19.8
Simplicicar,pamiers,Varilhes,09120,Sabarat,09350,361,20.0
Simplicicar,paris-15,Paris,75015,Vanves,92170,28622,2.9
Simplicicar,paris-15,Paris,75015,Malakoff,92240,30557,3.3
Simplicicar,paris-15,Paris,75015,Montrouge,92120,46324,3.6
Simplicicar,paris-15,Paris,75015,Issy-les-Moulineaux,92130,67669,3.7
Simplicicar,paris-15,Paris,75015,Paris,75001,2103778,3.8
Simplicicar,paris-15,Paris,75015,Boulogne-Billancourt,92100,119019,4.3
Simplicicar,paris-15,Paris,75015,Châtillon,92320,36705,4.9
Simplicicar,paris-15,Paris,75015,Gentilly,94250,19963,4.9
Simplicicar,paris-15,Paris,75015,Neuilly-sur-Seine,92200,59538,5.1
Simplicicar,paris-15,Paris,75015,Arcueil,94110,22200,5.2
Simplicicar,paris-15,Paris,75015,Bagneux,92220,44572,5.4
Simplicicar,paris-15,Paris,75015,Levallois-Perret,92300,68092,5.4
Simplicicar,paris-15,Paris,75015,Le Kremlin-Bicêtre,94270,24110,5.9
Simplicicar,paris-15,Paris,75015,Puteaux,92800,44002,6.0
Simplicicar,paris-15,Paris,75015,Clichy,92110,64410,6.4
Simplicicar,paris-15,Paris,75015,Fontenay-aux-Roses,92260,24070,6.4
Simplicicar,paris-15,Paris,75015,Courbevoie,92400,82902,6.5
Simplicicar,paris-15,Paris,75015,Suresnes,92150,48956,6.5
Simplicicar,paris-15,Paris,75015,Cachan,94230,31103,6.5
Simplicicar,paris-15,Paris,75015,Clamart,92140,58576,6.6
Simplicicar,paris-15,Paris,75015,Saint-Cloud,92210,29855,7.0
Simplicicar,paris-15,Paris,75015,Meudon,92190,46334,7.1
Simplicicar,paris-15,Paris,75015,Sèvres,92310,22303,7.4
Simplicicar,paris-15,Paris,75015,Ivry-sur-Seine,94200,65064,7.4
Simplicicar,paris-15,Paris,75015,Villejuif,94800,60183,7.4
Simplicicar,paris-15,Paris,75015,Bourg-la-Reine,92340,21019,7.5
Simplicicar,paris-15,Paris,75015,Saint-Ouen-sur-Seine,93400,53615,7.7
Simplicicar,paris-15,Paris,75015,Le Plessis-Robinson,92350,28848,7.8
Simplicicar,paris-15,Paris,75015,Sceaux,92330,20884,7.8
Simplicicar,paris-15,Paris,75015,La Garenne-Colombes,92250,30197,7.9
Simplicicar,paris-15,Paris,75015,Asnières-sur-Seine,92600,93941,8.0
Simplicicar,paris-15,Paris,75015,Bois-Colombes,92270,28909,8.0
Simplicicar,paris-15,Paris,75015,Charenton-le-Pont,94220,28830,8.1
Simplicicar,paris-15,Paris,75015,L'Haÿ-les-Roses,94240,31188,8.2
Simplicicar,paris-15,Paris,75015,Garches,92380,17743,8.3
Simplicicar,paris-15,Paris,75015,Le Pré-Saint-Gervais,93310,16993,8.8
Simplicicar,paris-15,Paris,75015,Saint-Mandé,94160,21071,8.8
Simplicicar,paris-15,Paris,75015,Châtenay-Malabry,92290,35825,9.0
Simplicicar,paris-15,Paris,75015,Chaville,92370,20594,9.0
Simplicicar,paris-15,Paris,75015,Nanterre,92000,97783,9.1
Simplicicar,paris-15,Paris,75015,Rueil-Malmaison,92500,82874,9.1
Simplicicar,paris-15,Paris,75015,Colombes,92700,91053,9.2
Simplicicar,paris-15,Paris,75015,Vitry-sur-Seine,94400,93963,9.4
Simplicicar,paris-15,Paris,75015,Ville-d'Avray,92410,11089,9.5
Simplicicar,paris-15,Paris,75015,Bagnolet,93170,43086,9.5
Simplicicar,paris-15,Paris,75015,Chevilly-Larue,94550,19826,9.5
Simplicicar,paris-15,Paris,75015,Gennevilliers,92230,50979,9.6
Simplicicar,paris-15,Paris,75015,Les Lilas,93260,23843,9.7
Simplicicar,paris-15,Paris,75015,Marnes-la-Coquette,92430,1752,9.8
Simplicicar,paris-15,Paris,75015,Aubervilliers,93300,88365,9.9
Simplicicar,paris-15,Paris,75015,Vaucresson,92420,8432,10.0
Simplicicar,paris-15,Paris,75015,Pantin,93500,61929,10.0
Simplicicar,paris-15,Paris,75015,Villeneuve-la-Garenne,92390,26021,10.1
Simplicicar,paris-15,Paris,75015,Fresnes,94260,29528,10.1
Simplicicar,paris-15,Paris,75015,Vincennes,94300,48193,10.2
Simplicicar,paris-15,Paris,75015,Vélizy-Villacoublay,78140,23011,10.3
Simplicicar,paris-15,Paris,75015,Viroflay,78220,17237,10.5
Simplicicar,paris-15,Paris,75015,Alfortville,94140,45531,10.5
Simplicicar,paris-15,Paris,75015,Antony,92160,64263,10.6
Simplicicar,paris-15,Paris,75015,Bezons,95870,36434,10.7
Simplicicar,paris-15,Paris,75015,Saint-Maurice,94410,14506,10.9
Simplicicar,paris-15,Paris,75015,Verrières-le-Buisson,91370,15057,11.1
Simplicicar,paris-15,Paris,75015,Montreuil,93100,111934,11.1
Simplicicar,paris-15,Paris,75015,Romainville,93230,37152,11.1
Simplicicar,paris-15,Paris,75015,L'Île-Saint-Denis,93450,8696,11.3
Simplicicar,paris-15,Paris,75015,Saint-Denis,93200,149077,11.3
Simplicicar,paris-15,Paris,75015,Carrières-sur-Seine,78420,14791,11.4
Simplicicar,paris-15,Paris,75015,Maisons-Alfort,94700,56799,11.4
Simplicicar,paris-15,Paris,75015,Rungis,94150,5611,11.4
Simplicicar,paris-15,Paris,75015,Thiais,94320,32918,11.5
Simplicicar,paris-15,Paris,75015,Bougival,78380,9134,11.9
Simplicicar,paris-15,Paris,75015,Bièvres,91570,4686,12.0
Simplicicar,paris-15,Paris,75015,La Celle-Saint-Cloud,78170,20460,12.1
Simplicicar,paris-15,Paris,75015,Épinay-sur-Seine,93800,52833,12.1
Simplicicar,paris-15,Paris,75015,Argenteuil,95100,106130,12.1
Simplicicar,paris-15,Paris,75015,Houilles,78800,33983,12.2
Simplicicar,paris-15,Paris,75015,La Courneuve,93120,47167,12.2
Simplicicar,paris-15,Paris,75015,Chatou,78400,30598,12.3
Simplicicar,paris-15,Paris,75015,Bobigny,93000,56927,12.5
Simplicicar,paris-15,Paris,75015,Noisy-le-Sec,93130,45510,12.6
Simplicicar,paris-15,Paris,75015,Croissy-sur-Seine,78290,11013,12.7
Simplicicar,paris-15,Paris,75015,Joinville-le-Pont,94340,20525,12.7
Simplicicar,paris-15,Paris,75015,Villetaneuse,93430,12530,12.8
Simplicicar,paris-15,Paris,75015,Choisy-le-Roi,94600,45946,12.8
Simplicicar,paris-15,Paris,75015,Fontenay-sous-Bois,94120,53757,12.8
Simplicicar,paris-15,Paris,75015,Wissous,91320,7151,13.0
Simplicicar,paris-15,Paris,75015,Créteil,94000,93397,13.1
Simplicicar,paris-15,Paris,75015,Igny,91430,10833,13.3
Simplicicar,paris-15,Paris,75015,Nogent-sur-Marne,94130,32455,13.3
Simplicicar,paris-15,Paris,75015,Le Chesnay-Rocquencourt,78150,30689,13.4
Simplicicar,paris-15,Paris,75015,Le Vésinet,78110,15554,13.4
Simplicicar,paris-15,Paris,75015,Massy,91300,51729,13.5
Simplicicar,paris-15,Paris,75015,Jouy-en-Josas,78350,7981,13.6
Simplicicar,paris-15,Paris,75015,Sartrouville,78500,52763,13.6
Simplicicar,paris-15,Paris,75015,Saint-Gratien,95210,21336,13.6
Simplicicar,paris-15,Paris,75015,Louveciennes,78430,7990,13.7
Simplicicar,paris-15,Paris,75015,Drancy,93700,72390,13.8
Simplicicar,paris-15,Paris,75015,Enghien-les-Bains,95880,11432,13.8
Simplicicar,paris-15,Paris,75015,Le Bourget,93350,15925,13.9
Simplicicar,paris-15,Paris,75015,Stains,93240,41388,13.9
Simplicicar,paris-15,Paris,75015,Deuil-la-Barre,95170,23099,13.9
Simplicicar,paris-15,Paris,75015,Montmagny,95360,15105,13.9
Simplicicar,paris-15,Paris,75015,Versailles,78000,84095,14.0
Simplicicar,paris-15,Paris,75015,Orly,94310,24658,14.0
Simplicicar,paris-15,Paris,75015,Rosny-sous-Bois,93110,47180,14.1
Simplicicar,paris-15,Paris,75015,Montesson,78360,14549,14.3
Simplicicar,paris-15,Paris,75015,Paray-Vieille-Poste,91550,8202,14.3
Simplicicar,paris-15,Paris,75015,Le Port-Marly,78560,5559,14.4
Simplicicar,paris-15,Paris,75015,Sannois,95110,26924,14.5
Simplicicar,paris-15,Paris,75015,Dugny,93440,11700,14.7
Simplicicar,paris-15,Paris,75015,Vauhallan,91430,1945,14.8
Simplicicar,paris-15,Paris,75015,Les Loges-en-Josas,78350,1645,14.9
Simplicicar,paris-15,Paris,75015,Bondy,93140,50595,15.0
Simplicicar,paris-15,Paris,75015,Le Perreux-sur-Marne,94170,35260,15.0
Simplicicar,paris-15,Paris,75015,Saint-Maur-des-Fossés,94100,76572,15.0
Simplicicar,paris-15,Paris,75015,Villeneuve-le-Roi,94290,21000,15.0
Simplicicar,paris-15,Paris,75015,Buc,78530,5816,15.1
Simplicicar,paris-15,Paris,75015,Le Pecq,78230,16059,15.3
Simplicicar,paris-15,Paris,75015,Champlan,91160,2615,15.4
Simplicicar,paris-15,Paris,75015,Palaiseau,91120,37471,15.4
Simplicicar,paris-15,Paris,75015,Le Blanc-Mesnil,93150,62376,15.4
Simplicicar,paris-15,Paris,75015,Marly-le-Roi,78160,16756,15.5
Simplicicar,paris-15,Paris,75015,Saclay,91400,4437,15.5
Simplicicar,paris-15,Paris,75015,Neuilly-Plaisance,93360,21941,15.5
Simplicicar,paris-15,Paris,75015,Cormeilles-en-Parisis,95240,27292,15.5
Simplicicar,paris-15,Paris,75015,Le Mesnil-le-Roi,78600,6332,15.6
Simplicicar,paris-15,Paris,75015,Maisons-Laffitte,78600,23093,15.7
Simplicicar,paris-15,Paris,75015,Chilly-Mazarin,91380,20443,15.7
Simplicicar,paris-15,Paris,75015,Garges-lès-Gonesse,95140,41791,15.7
Simplicicar,paris-15,Paris,75015,Soisy-sous-Montmorency,95230,18008,15.8
Simplicicar,paris-15,Paris,75015,Villemomble,93250,29795,15.9
Simplicicar,paris-15,Paris,75015,Valenton,94460,14406,15.9
Simplicicar,paris-15,Paris,75015,Groslay,95410,8453,15.9
Simplicicar,paris-15,Paris,75015,Bailly,78870,3731,16.0
Simplicicar,paris-15,Paris,75015,Morangis,91420,14129,16.2
Simplicicar,paris-15,Paris,75015,Villeneuve-Saint-Georges,94190,36221,16.2
Simplicicar,paris-15,Paris,75015,Eaubonne,95600,26211,16.2
Simplicicar,paris-15,Paris,75015,Ermont,95120,29489,16.2
Simplicicar,paris-15,Paris,75015,Bry-sur-Marne,94360,18503,16.3
Simplicicar,paris-15,Paris,75015,Montmorency,95160,21763,16.3
Simplicicar,paris-15,Paris,75015,Ablon-sur-Seine,94480,5988,16.4
Simplicicar,paris-15,Paris,75015,Bonneuil-sur-Marne,94380,18270,16.4
Simplicicar,paris-15,Paris,75015,Athis-Mons,91200,36613,16.5
Simplicicar,paris-15,Paris,75015,Les Pavillons-sous-Bois,93320,25804,16.5
Simplicicar,paris-15,Paris,75015,Champigny-sur-Marne,94500,78072,16.5
Simplicicar,paris-15,Paris,75015,Mareil-Marly,78750,4141,16.7
Simplicicar,paris-15,Paris,75015,Franconville,95130,37754,16.7
Simplicicar,paris-15,Paris,75015,La Frette-sur-Seine,95530,4570,16.7
Simplicicar,paris-15,Paris,75015,Bonneuil-en-France,95500,1185,16.8
Simplicicar,paris-15,Paris,75015,Saint-Germain-en-Laye,78100,45931,17.0
Simplicicar,paris-15,Paris,75015,Le Raincy,93340,14735,17.0
Simplicicar,paris-15,Paris,75015,Longjumeau,91160,21996,17.1
Simplicicar,paris-15,Paris,75015,Toussus-le-Noble,78117,1172,17.2
Simplicicar,paris-15,Paris,75015,Villebon-sur-Yvette,91140,10291,17.3
Simplicicar,paris-15,Paris,75015,Margency,95580,3012,17.3
Simplicicar,paris-15,Paris,75015,Sarcelles,95200,59173,17.4
Simplicicar,paris-15,Paris,75015,Saint-Cyr-l'École,78210,21268,17.7
Simplicicar,paris-15,Paris,75015,L'Étang-la-Ville,78620,5157,17.8
Simplicicar,paris-15,Paris,75015,Arnouville,95400,15023,17.8
Simplicicar,paris-15,Paris,75015,Saint-Brice-sous-Forêt,95350,15063,17.8
Simplicicar,paris-15,Paris,75015,Noisy-le-Roi,78590,7713,17.9
Simplicicar,paris-15,Paris,75015,Saulx-les-Chartreux,91160,6733,17.9
Simplicicar,paris-15,Paris,75015,Aulnay-sous-Bois,93600,87599,17.9
Simplicicar,paris-15,Paris,75015,Neuilly-sur-Marne,93330,39800,17.9
Simplicicar,paris-15,Paris,75015,Juvisy-sur-Orge,91260,19292,18.0
Simplicicar,paris-15,Paris,75015,Limeil-Brévannes,94450,27406,18.0
Simplicicar,paris-15,Paris,75015,Montigny-lès-Cormeilles,95370,22457,18.1
Simplicicar,paris-15,Paris,75015,Le Plessis-Bouchard,95130,8518,18.1
Simplicicar,paris-15,Paris,75015,Andilly,95580,2742,18.2
Simplicicar,paris-15,Paris,75015,Savigny-sur-Orge,91600,37601,18.3
Simplicicar,paris-15,Paris,75015,Villiers-sur-Marne,94350,33162,18.3
Simplicicar,paris-15,Paris,75015,Guyancourt,78280,29778,18.4
Simplicicar,paris-15,Paris,75015,Crosne,91560,9610,18.4
Simplicicar,paris-15,Paris,75015,Orsay,91400,16498,18.4
Simplicicar,paris-15,Paris,75015,Gagny,93220,42313,18.4
Simplicicar,paris-15,Paris,75015,Villiers-le-Bâcle,91190,1031,18.5
Simplicicar,paris-15,Paris,75015,Vigneux-sur-Seine,91270,31466,18.6
Simplicicar,paris-15,Paris,75015,Ormesson-sur-Marne,94490,10977,18.6
Simplicicar,paris-15,Paris,75015,Fontenay-le-Fleury,78330,13680,18.7
Simplicicar,paris-15,Paris,75015,Saint-Aubin,91190,661,18.8
Simplicicar,paris-15,Paris,75015,Noisy-le-Grand,93160,72978,18.8
Simplicicar,paris-15,Paris,75015,Chennevières-sur-Marne,94430,18710,18.8
Simplicicar,paris-15,Paris,75015,Rennemoulin,78590,116,18.9
Simplicicar,paris-15,Paris,75015,Montlignon,95680,3038,18.9
Simplicicar,paris-15,Paris,75015,Livry-Gargan,93190,47228,19.0
Simplicicar,paris-15,Paris,75015,Clichy-sous-Bois,93390,29354,19.1
Simplicicar,paris-15,Paris,75015,Châteaufort,78117,1564,19.2
Simplicicar,paris-15,Paris,75015,Piscop,95350,768,19.2
Simplicicar,paris-15,Paris,75015,Saint-Prix,95390,7612,19.3
Simplicicar,paris-15,Paris,75015,Ballainvilliers,91160,4904,19.4
Simplicicar,paris-15,Paris,75015,Épinay-sur-Orge,91360,10722,19.4
Simplicicar,paris-15,Paris,75015,Sucy-en-Brie,94370,27764,19.4
Simplicicar,paris-15,Paris,75015,Gonesse,95500,27707,19.4
Simplicicar,paris-15,Paris,75015,Villejust,91140,2558,19.5
Simplicicar,paris-15,Paris,75015,Villiers-le-Bel,95400,30053,19.5
Simplicicar,paris-15,Paris,75015,Sevran,93270,52535,19.8
Simplicicar,paris-15,Paris,75015,Saint-Leu-la-Forêt,95320,16138,19.9
Simplicicar,paris-15,Paris,75015,Boissy-Saint-Léger,94470,17325,20.0
Simplicicar,paris-17eme,Paris,75017,Levallois-Perret,92300,68092,1.6
Simplicicar,paris-17eme,Paris,75017,Neuilly-sur-Seine,92200,59538,1.7
Simplicicar,paris-17eme,Paris,75017,Courbevoie,92400,82902,2.8
Simplicicar,paris-17eme,Paris,75017,Clichy,92110,64410,3.0
Simplicicar,paris-17eme,Paris,75017,Puteaux,92800,44002,3.5
Simplicicar,paris-17eme,Paris,75017,Bois-Colombes,92270,28909,4.1
